Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Women,Western,Outerwear,Hoodies & Sweatshirts,ClothingStyles,Strappy Dress,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=clothingStyles:Strappy Dress&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,ClothingStyles,Sweater Dress,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=clothingStyles:Sweater Dress&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,ClothingStyles,T-Shirt Dress,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=clothingStyles:T-shirt Dress&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,ClothingStyles,Tie-Front,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=clothingStyles:Tie-front&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,ClothingStyles,Tunic,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=clothingStyles:Tunic&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,ClothingStyles,Vest Dress,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=clothingStyles:Vest Dress&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,ClothingStyles,Wrapover,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=clothingStyles:Wrapover&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Bouclé,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Bouclé&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Cashmere,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Cashmere&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Chiffon,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Chiffon&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Cotton,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Cotton&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Crepe,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Crepe&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Denim,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Denim&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,French Terry,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:French Terry&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Jersey,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Jersey&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Lace,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Lace&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
Women,Western,Outerwear,Hoodies & Sweatshirts,Materials,Linen,https://api.hm.com/search-services/v1/en_us/listing/resultpage?pageSource=PLP&page=2&sort=RELEVANCE&pageId=/ladies/shop-by-product/dresses&page-size=36&categoryId=ladies_dresses&facets=materials:Linen&filters=sale:false||oldSale:false&touchPoint=DESKTOP&skipStockCheck=false
