Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Halter,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-HalterdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Henley,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-HenleydisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Hooded,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-HoodeddisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Off Shoulder,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-Off ShoulderdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,One Shoulder,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-One ShoulderdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Polo,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-PolodisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Scoop,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-ScoopdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Squared,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-SquareddisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Strapless,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-StraplessdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Turtle & Mock Neck,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-Turtle & Mock NeckdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,V-Neck,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-V-NeckdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Style,Cardigan,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterStyle-CardigandisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Style,Knit Dresses,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterStyle-Knit DressesdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Style,Pullover,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterStyle-PulloverdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Style,Sweater Vest,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterStyle-Sweater VestdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
